League,Team,Player,Recent_Matches,Recent_Minutes,Recent_Goals,Recent_Assists,Recent_Yellow_Cards,Recent_Red_Cards,Recent_xG,Recent_xA,Recent_Shots,Recent_Shots_On_Target,Recent_Passes_Completed,Recent_Tackles,Recent_Interceptions,Recent_Fouls
Serie A,Roma,Devyne Rensch,11,380,0,1,0,0,0.2,0.0,0,0,0,11,5,1
Serie A,Roma,Enzo Le Fée,6,318,0,0,1,0,0.2,0.0,0,0,0,4,5,6
Serie A,Roma,Mario Hermoso,8,251,0,0,2,1,0.1,0.0,0,0,0,1,4,7
Serie A,Roma,Lucas Gourna-Douath,5,216,0,0,2,0,0.1,0.0,0,0,0,4,0,8
Serie A,Roma,Saud Abdulhamid,4,205,0,1,0,0,0.0,0.0,0,0,0,2,2,2
Serie A,Roma,Anass Salah-Eddine,3,152,0,1,0,0,0.3,0.0,0,0,0,1,1,2
Serie A,Roma,Victor Nelsson,4,187,0,0,0,0,0.0,0.0,0,0,0,4,2,2
Serie A,Roma,Samuel Dahl,2,43,0,0,0,0,0.0,0.0,0,0,0,2,0,2
Serie A,Roma,Tammy Abraham,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Roma,Edoardo Bove,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Roma,João Costa,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Roma,Giorgio De Marzi,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Roma,Pierluigi Gollini,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Roma,Alessio Marcaccini,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Roma,Renato Marin,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Roma,Federico Nardin,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Roma,Alessandro Romano,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Roma,Mathew Ryan,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Roma,Buba Sangaré,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Roma,Chris Smalling,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Lazio,Mattéo Guendouzi,34,3000,1,3,5,0,1.3,0.0,0,0,0,19,29,26
Serie A,Lazio,Mattia Zaccagni,32,2520,8,6,9,0,6.4,0.0,0,0,0,25,28,32
Serie A,Lazio,Ivan Provedel,29,2610,0,0,0,0,0.0,0.0,0,0,0,0,1,0
Serie A,Lazio,Nicolò Rovella,30,2489,0,3,13,0,1.4,0.0,0,0,0,43,44,38
Serie A,Lazio,Mario Gila,29,2472,1,0,6,0,0.9,0.0,0,0,0,36,25,26
Serie A,Lazio,Alessio Romagnoli,29,2403,2,0,3,1,2.1,0.0,0,0,0,28,23,24
Serie A,Lazio,Gustav Isaksen,34,2061,4,2,5,0,4.6,0.0,0,0,0,8,9,22
Serie A,Lazio,Valentín Castellanos,26,2114,10,3,7,1,12.6,0.0,0,0,0,6,5,33
Serie A,Lazio,Boulaye Dia,32,1959,9,3,2,0,6.4,0.0,0,0,0,9,5,22
Serie A,Lazio,Adam Marušić,32,2138,4,0,1,0,2.0,0.0,0,0,0,19,14,18
Serie A,Lazio,Nuno Tavares,21,1550,0,8,4,1,1.0,0.0,0,0,0,21,19,17
Serie A,Lazio,Manuel Lazzari,24,1380,0,1,3,0,0.1,0.0,0,0,0,16,10,12
Serie A,Lazio,Fisayo Dele-Bashiru,19,895,3,1,0,0,1.0,0.0,0,0,0,5,4,8
Serie A,Lazio,Luca Pellegrini,20,959,0,4,4,0,0.5,0.0,0,0,0,11,16,16
Serie A,Lazio,Tijjani Noslin,29,847,2,2,2,0,2.0,0.0,0,0,0,5,1,21
Serie A,Lazio,Samuel Gigot,14,682,2,0,2,0,1.3,0.0,0,0,0,3,13,8
Serie A,Lazio,Pedro,27,981,8,1,2,0,3.9,0.0,0,0,0,12,3,17
Serie A,Lazio,Matías Vecino,17,746,1,2,6,0,1.2,0.0,0,0,0,6,5,19
Serie A,Lazio,Loum Tchaouna,24,660,1,0,4,1,2.5,0.0,0,0,0,4,4,10
Serie A,Lazio,Christos Mandas,6,540,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Lazio,Patric,10,607,1,0,2,0,1.1,0.0,0,0,0,6,3,5
Serie A,Lazio,Elseid Hysaj,9,353,0,3,2,1,0.0,0.0,0,0,0,6,4,4
Serie A,Lazio,Nicolò Casale,2,135,0,0,0,0,0.0,0.0,0,0,0,3,1,2
Serie A,Lazio,Reda Belahyane,6,198,0,0,0,1,0.0,0.0,0,0,0,6,1,4
Serie A,Lazio,Gaetano Castrovilli,9,148,0,0,0,0,0.1,0.0,0,0,0,2,3,4
Serie A,Lazio,Oliver Nielsen,2,35,0,0,1,0,0.0,0.0,0,0,0,0,1,2
Serie A,Lazio,Arijon Ibrahimović,1,8,0,0,0,0,0.1,0.0,0,0,0,0,0,0
Serie A,Lazio,Toma Bašić,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Lazio,Filipe Bordon,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Lazio,Danilo Cataldi,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Lazio,Alessio Furlanetto,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Lazio,Matteo Zazza,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Bologna,Remo Freuler,35,3045,1,2,6,0,1.2,0.0,0,0,0,40,38,46
Serie A,Bologna,Sam Beukema,35,3012,0,1,1,0,1.5,0.0,0,0,0,29,30,28
Serie A,Bologna,Jhon Lucumí,30,2434,0,1,7,1,0.6,0.0,0,0,0,28,24,22
Serie A,Bologna,Łukasz Skorupski,26,2274,0,0,1,0,0.0,0.0,0,0,0,0,0,1
Serie A,Bologna,Santiago Castro,34,2194,8,4,7,0,7.1,0.0,0,0,0,10,3,49
Serie A,Bologna,Juan Miranda,30,2190,0,6,4,0,0.6,0.0,0,0,0,18,21,22
Serie A,Bologna,Dan Ndoye,28,1963,8,3,3,0,6.7,0.0,0,0,0,16,8,21
Serie A,Bologna,Jens Odgaard,29,1952,6,1,1,0,3.6,0.0,0,0,0,14,9,42
Serie A,Bologna,Riccardo Orsolini,28,1753,13,3,1,0,8.7,0.0,0,0,0,12,8,25
Serie A,Bologna,Benjamín Domínguez,23,1246,3,2,0,0,2.2,0.0,0,0,0,7,4,9
Serie A,Bologna,Nikola Moro,21,1197,0,2,1,0,0.5,0.0,0,0,0,27,13,22
Serie A,Bologna,Tommaso Pobega,20,1133,2,2,6,2,2.0,0.0,0,0,0,19,13,32
Serie A,Bologna,Lorenzo De Silvestri,17,1015,1,0,1,0,0.7,0.0,0,0,0,6,10,16
Serie A,Bologna,Thijs Dallinga,30,1109,2,2,1,0,4.2,0.0,0,0,0,5,1,22
Serie A,Bologna,Emil Holm,19,1081,1,1,3,0,0.6,0.0,0,0,0,21,10,14
Serie A,Bologna,Charalambos Lykogiannis,16,974,0,4,2,0,0.2,0.0,0,0,0,12,10,8
Serie A,Bologna,Federico Ravaglia,11,966,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Bologna,Giovanni Fabbian,28,958,3,1,2,0,2.3,0.0,0,0,0,6,2,21
Serie A,Bologna,Lewis Ferguson,14,803,1,1,0,0,0.9,0.0,0,0,0,10,4,24
Serie A,Bologna,Michel Aebischer,13,679,0,0,1,0,0.4,0.0,0,0,0,12,6,14
Serie A,Bologna,Nicolò Casale,13,720,0,0,1,0,0.1,0.0,0,0,0,4,13,18
Serie A,Bologna,Stefan Posch,14,714,0,0,1,0,0.3,0.0,0,0,0,15,5,16
Serie A,Bologna,Davide Calabria,9,537,0,1,2,0,0.1,0.0,0,0,0,8,1,6
Serie A,Bologna,Martin Erlic,8,334,0,0,0,0,0.2,0.0,0,0,0,0,2,7
Serie A,Bologna,Nicolò Cambiaghi,16,530,1,3,0,0,0.7,0.0,0,0,0,9,2,8
Serie A,Bologna,Jesper Karlsson,7,298,1,0,1,0,0.7,0.0,0,0,0,0,0,6
Serie A,Bologna,Kacper Urbanski,7,247,1,0,2,0,0.3,0.0,0,0,0,2,2,5
Serie A,Bologna,Samuel Iling-Junior,7,118,1,0,0,0,0.1,0.0,0,0,0,2,2,2
Serie A,Bologna,Oussama El Azzouzi,2,19,0,0,0,0,0.0,0.0,0,0,0,0,2,0
Serie A,Bologna,Estanis,1,9,0,0,0,0,0.1,0.0,0,0,0,0,0,1
Serie A,Bologna,Nicola Bagnolini,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Bologna,Naïm Byar,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Bologna,Tommaso Corazza,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Bologna,Mihajlo Ilić,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Bologna,Massimo Pessina,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Fiorentina,David de Gea,32,2880,0,1,1,0,0.0,0.0,0,0,0,0,0,0
Serie A,Fiorentina,Dodô,32,2845,0,5,7,0,1.2,0.0,0,0,0,28,33,21
Serie A,Fiorentina,Luca Ranieri,33,2801,1,2,5,0,0.9,0.0,0,0,0,21,25,22
Serie A,Fiorentina,Moise Kean,30,2524,17,3,6,0,16.6,0.0,0,0,0,5,5,39
Serie A,Fiorentina,Robin Gosens,29,2257,5,4,5,0,1.7,0.0,0,0,0,31,16,20
Serie A,Fiorentina,Danilo Cataldi,25,1728,3,0,1,0,1.1,0.0,0,0,0,16,22,15
Serie A,Fiorentina,Pietro Comuzzo,31,2084,0,0,5,0,0.4,0.0,0,0,0,20,27,23
Serie A,Fiorentina,Lucas Beltrán,31,1779,5,4,4,0,5.2,0.0,0,0,0,10,4,26
Serie A,Fiorentina,Rolando Mandragora,26,1661,3,3,6,0,2.2,0.0,0,0,0,11,13,17
Serie A,Fiorentina,Andrea Colpani,23,1434,2,1,1,0,2.7,0.0,0,0,0,9,9,21
Serie A,Fiorentina,Albert Guðmundsson,23,1253,6,1,2,0,4.1,0.0,0,0,0,5,6,13
Serie A,Fiorentina,Yacine Adli,25,1206,4,5,3,1,1.0,0.0,0,0,0,19,6,9
Serie A,Fiorentina,Marin Pongračić,17,1229,0,0,3,1,0.1,0.0,0,0,0,12,11,20
Serie A,Fiorentina,Edoardo Bove,12,851,1,2,3,0,0.6,0.0,0,0,0,17,6,16
Serie A,Fiorentina,Fabiano Parisi,24,1028,1,0,2,0,0.4,0.0,0,0,0,16,15,14
Serie A,Fiorentina,Pablo Marí,10,828,0,0,2,0,0.1,0.0,0,0,0,4,19,10
Serie A,Fiorentina,Riccardo Sottil,18,833,1,1,1,0,0.9,0.0,0,0,0,4,4,7
Serie A,Fiorentina,Amir Richardson,24,877,0,0,5,0,0.5,0.0,0,0,0,11,5,29
Serie A,Fiorentina,Nicolò Fagioli,12,693,0,2,0,0,0.2,0.0,0,0,0,9,4,6
Serie A,Fiorentina,Michael Folorunsho,13,622,0,0,4,0,0.7,0.0,0,0,0,12,4,15
Serie A,Fiorentina,Christian Kouamé,18,622,0,1,1,0,1.1,0.0,0,0,0,8,2,13
Serie A,Fiorentina,Cristiano Biraghi,8,433,1,0,1,0,0.2,0.0,0,0,0,4,4,4
Serie A,Fiorentina,Lucas Martínez Quarta,8,351,1,0,1,0,0.7,0.0,0,0,0,7,3,8
Serie A,Fiorentina,Nicolò Zaniolo,9,343,0,0,2,1,0.7,0.0,0,0,0,1,0,11
Serie A,Fiorentina,Cher Ndour,6,337,0,0,1,0,0.1,0.0,0,0,0,0,2,4
Serie A,Fiorentina,Pietro Terracciano,3,270,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Fiorentina,Sofyan Amrabat,2,180,0,0,0,0,0.0,0.0,0,0,0,2,0,4
Serie A,Fiorentina,Matias Moreno,4,144,0,0,0,0,0.0,0.0,0,0,0,8,1,4
Serie A,Fiorentina,Jonathan Ikone,14,334,0,0,0,0,0.8,0.0,0,0,0,2,1,3
Serie A,Fiorentina,Michael Kayode,5,127,0,0,0,0,0.1,0.0,0,0,0,1,2,1
Serie A,Fiorentina,Antonín Barák,1,54,0,0,0,0,0.1,0.0,0,0,0,0,0,0
Serie A,Fiorentina,Alessandro Bianco,1,18,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Fiorentina,Maat Daniel Caprini,2,8,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Fiorentina,Tommaso Rubino,1,8,0,0,0,0,0.0,0.0,0,0,0,0,0,1
Serie A,Fiorentina,Leonardo Baroncelli,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Fiorentina,Josip Brekalo,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Fiorentina,Niccolò Fortini,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Fiorentina,Jonas Harder,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Fiorentina,Gino Infantino,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Fiorentina,Eddy Kouadio,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Fiorentina,Pietro Leonardelli,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Fiorentina,Tommaso Martinelli,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Fiorentina,Nicolás Valentini,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Milan,Mike Maignan,35,3114,0,0,1,0,0.0,0.0,0,0,0,0,0,1
Serie A,Milan,Tijjani Reijnders,35,2948,10,4,2,1,7.1,0.0,0,0,0,13,35,25
Serie A,Milan,Theo Hernández,33,2696,4,3,4,1,2.7,0.0,0,0,0,28,17,17
Serie A,Milan,Youssouf Fofana,33,2467,1,6,5,0,1.3,0.0,0,0,0,34,19,28
Serie A,Milan,Christian Pulisic,32,2304,11,9,1,0,11.7,0.0,0,0,0,25,5,19
Serie A,Milan,Rafael Leão,33,2298,8,8,5,0,7.0,0.0,0,0,0,9,6,18
Serie A,Milan,Matteo Gabbia,24,1979,1,0,4,0,0.8,0.0,0,0,0,14,13,19
Serie A,Milan,Malick Thiaw,22,1806,0,0,2,0,0.6,0.0,0,0,0,17,15,24
Serie A,Milan,Strahinja Pavlović,22,1684,2,1,3,1,1.7,0.0,0,0,0,30,16,17
Serie A,Milan,Yunus Musah,27,1436,0,2,5,0,1.9,0.0,0,0,0,18,7,34
Serie A,Milan,Fikayo Tomori,20,1413,0,1,3,1,0.1,0.0,0,0,0,22,17,9
Serie A,Milan,Emerson,17,1377,0,0,5,0,0.4,0.0,0,0,0,28,14,34
Serie A,Milan,Alejandro Jiménez,20,1172,0,0,5,0,0.6,0.0,0,0,0,13,15,11
Serie A,Milan,Álvaro Morata,16,1099,5,0,5,0,3.9,0.0,0,0,0,10,5,25
Serie A,Milan,Tammy Abraham,28,1183,3,4,1,0,7.1,0.0,0,0,0,11,2,23
Serie A,Milan,Samuel Chukwueze,25,880,3,1,0,0,2.5,0.0,0,0,0,10,2,3
Serie A,Milan,Ruben Loftus-Cheek,17,883,0,0,3,0,0.7,0.0,0,0,0,7,3,17
Serie A,Milan,Kyle Walker,11,659,0,0,1,0,0.0,0.0,0,0,0,9,9,7
Serie A,Milan,Santiago Giménez,13,649,5,2,3,0,4.8,0.0,0,0,0,3,1,10
Serie A,Milan,João Félix,13,616,0,0,3,0,2.1,0.0,0,0,0,6,0,10
Serie A,Milan,Filippo Terracciano,12,538,0,0,3,0,0.2,0.0,0,0,0,6,6,11
Serie A,Milan,Luka Jović,13,486,2,0,1,0,2.3,0.0,0,0,0,0,1,4
Serie A,Milan,Noah Okafor,11,414,1,0,0,0,1.5,0.0,0,0,0,1,2,6
Serie A,Milan,Davide Calabria,7,316,0,0,0,0,0.3,0.0,0,0,0,7,8,3
Serie A,Milan,Ismaël Bennacer,6,300,0,0,2,0,0.1,0.0,0,0,0,4,3,5
Serie A,Milan,Warren Bondo,4,162,0,0,1,0,0.0,0.0,0,0,0,3,0,1
Serie A,Milan,Francesco Camarda,9,161,0,0,0,0,0.4,0.0,0,0,0,2,0,6
Serie A,Milan,Marco Sportiello,2,126,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Milan,Riccardo Sottil,5,116,0,0,0,0,0.2,0.0,0,0,0,1,0,1
Serie A,Milan,Alexis Saelemaekers,1,90,0,0,0,0,0.0,0.0,0,0,0,1,1,0
Serie A,Milan,Mattia Liberali,1,61,0,0,0,0,0.1,0.0,0,0,0,1,0,1
Serie A,Milan,Davide Bartesaghi,3,58,0,0,0,1,0.0,0.0,0,0,0,1,2,1
Serie A,Milan,Kevin Zeroli,1,12,0,0,0,0,0.0,0.0,0,0,0,1,0,0
Serie A,Milan,Bob Murphy Omoregbe,1,3,0,0,0,0,0.0,0.0,0,0,0,0,0,1
Serie A,Milan,Hugo Cuenca,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Milan,Alessandro Florenzi,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Milan,Lapo Nava,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Milan,Noah Raveyre,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Milan,Lorenzo Torriani,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Milan,Silvano Vos,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Como,Gabriel Strefezza,34,2349,5,4,4,0,3.6,0.0,0,0,0,38,12,45
Serie A,Como,Marc-Oliver Kempf,29,2435,0,0,6,1,1.4,0.0,0,0,0,20,31,20
Serie A,Como,Nicolás Paz,32,2428,6,6,6,0,8.5,0.0,0,0,0,31,19,44
Serie A,Como,Lucas Da Cunha,33,2360,3,2,4,0,1.9,0.0,0,0,0,20,14,18
Serie A,Como,Edoardo Goldaniga,30,2352,1,0,11,1,2.5,0.0,0,0,0,19,27,41
Serie A,Como,Patrick Cutrone,30,1949,6,4,1,0,6.1,0.0,0,0,0,11,4,22
Serie A,Como,Alberto Dossena,23,1825,0,2,1,1,0.8,0.0,0,0,0,20,22,22
Serie A,Como,Alberto Moreno,22,1641,0,0,4,0,0.4,0.0,0,0,0,11,14,17
Serie A,Como,Alieu Fadera,27,1627,1,3,2,1,1.6,0.0,0,0,0,47,11,40
Serie A,Como,Máximo Perrone,23,1625,0,2,5,0,0.9,0.0,0,0,0,24,17,25
Serie A,Como,Jean Butez,17,1530,0,0,0,0,0.0,0.0,0,0,0,0,0,1
Serie A,Como,Assane Diao,15,1252,8,1,2,0,4.0,0.0,0,0,0,14,3,20
Serie A,Como,Ignace Van Der Brempt,17,1088,0,1,3,0,0.4,0.0,0,0,0,31,13,18
Serie A,Como,Maxence Caqueret,15,922,0,3,2,0,0.1,0.0,0,0,0,17,6,12
Serie A,Como,Yannik Engelhardt,24,1097,1,1,4,0,0.6,0.0,0,0,0,11,10,20
Serie A,Como,Pepe Reina,10,900,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Como,Álex Valle,12,846,0,0,2,0,0.3,0.0,0,0,0,11,6,13
Serie A,Como,Emil Audero,8,720,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Como,Sergi Roberto,13,696,0,1,4,0,0.7,0.0,0,0,0,8,9,7
Serie A,Como,Andrea Belotti,18,593,2,0,1,0,2.5,0.0,0,0,0,5,1,9
Serie A,Como,Ivan Smolčić,8,540,0,0,2,0,0.1,0.0,0,0,0,9,10,10
Serie A,Como,Mërgim Vojvoda,8,536,1,2,2,0,0.1,0.0,0,0,0,4,2,7
Serie A,Como,Jonathan Ikone,11,500,2,0,1,0,1.8,0.0,0,0,0,9,0,2
Serie A,Como,Federico Barba,7,431,0,0,0,0,0.2,0.0,0,0,0,2,4,3
Serie A,Como,Anastasios Douvikas,10,408,2,1,1,0,2.0,0.0,0,0,0,2,1,11
Serie A,Como,Alessio Iovine,9,377,0,0,2,0,0.0,0.0,0,0,0,2,3,5
Serie A,Como,Luca Mazzitelli,11,335,1,1,1,0,0.2,0.0,0,0,0,6,3,9
Serie A,Como,Matthias Braunöder,8,268,0,0,3,1,0.1,0.0,0,0,0,4,2,10
Serie A,Como,Marco Sala,8,261,0,0,3,0,0.0,0.0,0,0,0,6,1,5
Serie A,Como,Fellipe Jack,7,171,0,0,2,0,0.0,0.0,0,0,0,4,4,5
Serie A,Como,Daniele Baselli,2,22,0,0,0,0,0.0,0.0,0,0,0,0,1,0
Serie A,Como,Alessandro Gabrielloni,14,141,1,1,1,0,0.3,0.0,0,0,0,0,0,6
Serie A,Como,Simone Verdi,9,115,0,0,1,0,0.1,0.0,0,0,0,2,0,1
Serie A,Como,Alberto Cerri,5,87,0,0,0,0,1.0,0.0,0,0,0,0,0,3
Serie A,Como,Ben Lhassine Kone,4,51,0,0,1,0,0.0,0.0,0,0,0,2,1,1
Serie A,Como,Ali Jasim,2,10,0,0,0,0,0.0,0.0,0,0,0,0,0,1
Serie A,Como,Dele Alli,1,9,0,0,0,1,0.0,0.0,0,0,0,0,0,1
Serie A,Como,Oliver Abildgaard,1,7,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Como,Francesco Andrealli,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Como,Ivan Azón,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Como,Tommaso Cassandro,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Como,Alessio Chiesa,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Como,Federico Chinetti,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Como,William Feola,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Como,Sven Lesjak,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Como,Giuseppe Mazzaglia,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Como,Naj Razi,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Como,Mauro Vigorito,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Vanja Milinković-Savić,34,3060,0,0,2,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Saúl Coco,32,2845,2,0,10,0,1.2,0.0,0,0,0,26,38,53
Serie A,Torino,Samuele Ricci,31,2606,1,1,8,1,1.2,0.0,0,0,0,18,25,36
Serie A,Torino,Che Adams,33,2382,9,3,2,0,8.2,0.0,0,0,0,5,2,27
Serie A,Torino,Guillermo Maripán,25,2070,1,1,3,1,0.9,0.0,0,0,0,20,38,25
Serie A,Torino,Valentino Lazaro,30,2068,0,6,5,0,0.9,0.0,0,0,0,11,10,26
Serie A,Torino,Nikola Vlašić,27,1867,5,4,0,0,3.1,0.0,0,0,0,17,9,23
Serie A,Torino,Sebastian Walukiewicz,28,1642,0,0,6,0,0.4,0.0,0,0,0,20,18,29
Serie A,Torino,Karol Linetty,27,1521,1,0,6,0,1.1,0.0,0,0,0,23,12,37
Serie A,Torino,Adam Masina,25,1668,1,2,5,0,0.4,0.0,0,0,0,15,24,18
Serie A,Torino,Antonio Sanabria,25,1298,2,1,2,0,2.9,0.0,0,0,0,3,1,16
Serie A,Torino,Marcus Pedersen,28,1356,0,0,3,0,0.6,0.0,0,0,0,8,13,16
Serie A,Torino,Borna Sosa,19,1181,0,0,0,0,0.3,0.0,0,0,0,19,14,12
Serie A,Torino,Gvidas Gineitis,27,1278,3,1,5,0,1.3,0.0,0,0,0,14,14,21
Serie A,Torino,Mërgim Vojvoda,17,1105,0,0,4,0,0.4,0.0,0,0,0,10,7,13
Serie A,Torino,Cesare Casadei,12,841,1,1,1,0,1.0,0.0,0,0,0,4,5,13
Serie A,Torino,Yann Karamoh,29,1046,0,1,2,0,1.2,0.0,0,0,0,2,3,12
Serie A,Torino,Cristiano Biraghi,12,888,0,0,0,0,0.4,0.0,0,0,0,9,8,8
Serie A,Torino,Elif Elmas,11,851,4,0,0,0,1.2,0.0,0,0,0,5,6,12
Serie A,Torino,Ivan Ilić,17,888,1,0,4,0,0.9,0.0,0,0,0,2,5,11
Serie A,Torino,Adrien Tameze,20,649,0,0,3,0,0.4,0.0,0,0,0,2,10,8
Serie A,Torino,Duván Zapata,7,587,3,0,1,0,3.4,0.0,0,0,0,5,2,10
Serie A,Torino,Ali Dembélé,12,184,1,0,4,1,0.1,0.0,0,0,0,4,0,5
Serie A,Torino,Alberto Paleari,1,90,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Raoul Bellanova,1,87,0,0,0,0,0.0,0.0,0,0,0,0,0,1
Serie A,Torino,Eybi Nije,16,394,1,0,1,0,1.5,0.0,0,0,0,1,0,12
Serie A,Torino,Sergiu Perciun,2,60,0,0,0,0,0.0,0.0,0,0,0,0,0,2
Serie A,Torino,Saba Sazonov,1,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Aaron Ciammaglichella,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Côme Bianay Balcot,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Alessio Cacciamani,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Marco Dalla Vecchia,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Alessandro Dellavalle,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Antonio Donnarumma,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Tommaso Gabellini,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Krisztofer Horváth,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Senan Mullen,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Pietro Pellegri,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Francesco Plaia,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Alessio Raballo,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Amine Salama,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Demyan Yesin,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Torino,Edoardo Zaia,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
Serie A,Udinese,Jesper Karlström,34,2916,0,2,8,0,0.6,0.0,0,0,0,31,34,35
Serie A,Udinese,Jaka Bijol,32,2880,1,0,11,0,2.0,0.0,0,0,0,25,37,46
Serie A,Udinese,Sandi Lovrić,34,2204,2,3,4,0,2.5,0.0,0,0,0,29,22,49
Serie A,Udinese,Kingsley Ehizibue,31,2323,0,1,5,0,1.2,0.0,0,0,0,33,21,33
Serie A,Udinese,Lorenzo Lucca,31,2231,10,1,9,0,7.2,0.0,0,0,0,6,6,59
Serie A,Udinese,Florian Thauvin,25,1956,8,3,0,0,8.1,0.0,0,0,0,14,7,10
Serie A,Udinese,Hassane Kamara,28,1883,1,4,7,1,0.8,0.0,0,0,0,24,26,23
Serie A,Udinese,Maduka Okoye,22,1980,0,0,1,0,0.0,0.0,0,0,0,0,0,0
