Player;Team;Pos;player_score;Player_URL
Lewis Dunk;Brighton;DF;0.462155769340869;https://fbref.com/en/players/282f75f3/Lewis-Dunk
João Pedro;Brighton;FW;0.3757278694129913;https://fbref.com/en/players/e8832875/Joao-Pedro
Danny Welbeck;Brighton;FW;0.3260649066432476;https://fbref.com/en/players/ce5143da/Danny-Welbeck
Jack Hinshelwood;Brighton;DF;0.4897633420237028;https://fbref.com/en/players/e98211e7/Jack-Hinshelwood
Yasin Ayari;Brighton;MF;0.42263101203131603;https://fbref.com/en/players/f173303a/Yasin-Ayari
Joël Veltman;Brighton;DF;0.5266411410899803;https://fbref.com/en/players/dad4b285/Joel-Veltman
Georginio Rutter;Brighton;MF;0.40391915722320015;https://fbref.com/en/players/c64c01fc/Georginio-Rutter
Yankuba Minteh;Brighton;FW;0.2675408380675325;https://fbref.com/en/players/c3cf087d/Yankuba-Minteh
Simon Adingra;Brighton;FW;0.10170399943451794;https://fbref.com/en/players/4dcec659/Simon-Adingra
Matt O'Riley;Brighton;MF;0.24115392207033706;https://fbref.com/en/players/fb495bb8/Matt-ORiley
Igor;Brighton;DF;0.4059250916377183;https://fbref.com/en/players/a4e85758/Igor
Tariq Lamptey;Brighton;DF;0.4289991043625787;https://fbref.com/en/players/f4e433d4/Tariq-Lamptey
Adam Webster;Brighton;DF;0.45555853587140527;https://fbref.com/en/players/c40b6180/Adam-Webster
Mats Wieffer;Brighton;MF;0.3683511356161104;https://fbref.com/en/players/4876c9ab/Mats-Wieffer
Brajan Gruda;Brighton;FW;0.07017123469436143;https://fbref.com/en/players/ae9b998d/Brajan-Gruda
Ferdi Kadioglu;Brighton;DF;0.4294053172975718;https://fbref.com/en/players/66c52a77/Ferdi-Kadioglu
Diego Gómez;Brighton;MF;0.12787191900506803;https://fbref.com/en/players/916728da/Diego-Gomez
James Milner;Brighton;MF;0.03194010506236993;https://fbref.com/en/players/2f90f6b8/James-Milner
Julio Enciso;Brighton;MF;0.0;https://fbref.com/en/players/9cfbad36/Julio-Enciso
Evan Ferguson;Brighton;FW;0.07643907751552517;https://fbref.com/en/players/4596da74/Evan-Ferguson
Jason Steele;Brighton;GK;0.05683547264206736;https://fbref.com/en/players/28300a16/Jason-Steele
Solly March;Brighton;FW;0.04232043001047866;https://fbref.com/en/players/bb5fbd2b/Solly-March
Billy Gilmour;Brighton;MF;0.01608155128677326;https://fbref.com/en/players/df10e27c/Billy-Gilmour
Eiran Cashin;Brighton;DF;0.3779113060198912;https://fbref.com/en/players/f557c3b8/Eiran-Cashin
Jakub Moder;Brighton;MF;0.0;https://fbref.com/en/players/f230bc30/Jakub-Moder
Jeremy Sarmiento;Brighton;MF;0.0;https://fbref.com/en/players/ac0d576d/Jeremy-Sarmiento
Bernd Leno;Fulham;GK;0.9999827803936011;https://fbref.com/en/players/2628fd2b/Bernd-Leno
Antonee Robinson;Fulham;DF;0.870562336932366;https://fbref.com/en/players/289601e6/Antonee-Robinson
Alex Iwobi;Fulham;FW;0.40055553513682585;https://fbref.com/en/players/6ca5ec4b/Alex-Iwobi
Calvin Bassey;Fulham;DF;0.6314296268433535;https://fbref.com/en/players/a36524bf/Calvin-Bassey
Raúl Jiménez;Fulham;FW;0.3085795225765212;https://fbref.com/en/players/b561db50/Raul-Jimenez
Joachim Andersen;Fulham;DF;0.6520011442852058;https://fbref.com/en/players/e34fc66d/Joachim-Andersen
Saša Lukić;Fulham;MF;0.5316975451654002;https://fbref.com/en/players/c6e8cf1f/Sasa-Lukic
Sander Berge;Fulham;MF;0.362285187388428;https://fbref.com/en/players/d0b6129f/Sander-Berge
Emile Smith Rowe;Fulham;MF;0.428085060189775;https://fbref.com/en/players/17695062/Emile-Smith-Rowe
Andreas Pereira;Fulham;MF;0.3166835950295268;https://fbref.com/en/players/6639e500/Andreas-Pereira
Kenny Tete;Fulham;DF;0.6857997375025103;https://fbref.com/en/players/77d7c96f/Kenny-Tete
Timothy Castagne;Fulham;DF;0.6413091726292866;https://fbref.com/en/players/197640fd/Timothy-Castagne
Adama Traoré;Fulham;FW;0.12998468009364122;https://fbref.com/en/players/9a28eba4/Adama-Traore
Issa Diop;Fulham;DF;0.5411972494554017;https://fbref.com/en/players/a712ca2b/Issa-Diop
Harry Wilson;Fulham;FW;0.19952561016282044;https://fbref.com/en/players/c6dc9ecd/Harry-Wilson
Rodrigo Muniz;Fulham;FW;0.288278557317449;https://fbref.com/en/players/a755db8c/Rodrigo-Muniz
Ryan Sessegnon;Fulham;FW;0.20189655494009018;https://fbref.com/en/players/6aa3e78b/Ryan-Sessegnon
Reiss Nelson;Fulham;FW;0.07816545943209109;https://fbref.com/en/players/c5bdb6e3/Reiss-Nelson
Jorge Cuenca;Fulham;DF;0.4853727846872442;https://fbref.com/en/players/0abc51f2/Jorge-Cuenca
Tom Cairney;Fulham;MF;0.09547078911608323;https://fbref.com/en/players/a8748947/Tom-Cairney
Willian;Fulham;FW;0.03929754215258732;https://fbref.com/en/players/8b9ebd03/Willian
Joshua King;Fulham;MF;0.02669108672236714;https://fbref.com/en/players/86109b3b/Joshua-King
Harrison Reed;Fulham;MF;0.02669108672236714;https://fbref.com/en/players/803ae100/Harrison-Reed
Martial Godo;Fulham;FW;0.04383187393942432;https://fbref.com/en/players/e0eea46f/Martial-Godo
Carlos Vinícius;Fulham;MF;0.0;https://fbref.com/en/players/8b529245/Carlos-Vinicius
Jay Stansfield;Fulham;MF;0.0;https://fbref.com/en/players/b2626673/Jay-Stansfield
Dean Henderson;Crystal Palace;GK;0.9999907592355314;https://fbref.com/en/players/e5a76dfe/Dean-Henderson
Tyrick Mitchell;Crystal Palace;DF;0.6634827877771585;https://fbref.com/en/players/5cbd1eb0/Tyrick-Mitchell
Daniel Muñoz;Crystal Palace;DF;0.831971714419114;https://fbref.com/en/players/778ef829/Daniel-Munoz
Marc Guéhi;Crystal Palace;DF;0.663450178940634;https://fbref.com/en/players/d0706b27/Marc-Guehi
Maxence Lacroix;Crystal Palace;DF;0.8117411922392052;https://fbref.com/en/players/277c49ed/Maxence-Lacroix
Jean-Philippe Mateta;Crystal Palace;FW;0.4448391746090871;https://fbref.com/en/players/50e6dc35/Jean-Philippe-Mateta
Eberechi Eze;Crystal Palace;MF;0.5958285405856544;https://fbref.com/en/players/ae4fc6a4/Eberechi-Eze
Ismaila Sarr;Crystal Palace;MF;0.44772240575269995;https://fbref.com/en/players/bfdb33aa/Ismaila-Sarr
Jefferson Lerma;Crystal Palace;MF;0.5017158132023845;https://fbref.com/en/players/9b5ce51a/Jefferson-Lerma
Will Hughes;Crystal Palace;MF;0.4647439743854233;https://fbref.com/en/players/a0666d3e/Will-Hughes
Chris Richards;Crystal Palace;DF;0.6092831747489735;https://fbref.com/en/players/0a3d6d2b/Chris-Richards
Adam Wharton;Crystal Palace;MF;0.34474843935324195;https://fbref.com/en/players/4b542852/Adam-Wharton
Daichi Kamada;Crystal Palace;MF;0.31448652855046144;https://fbref.com/en/players/15b287da/Daichi-Kamada
Trevoh Chalobah;Crystal Palace;DF;0.6010284807030127;https://fbref.com/en/players/5515376c/Trevoh-Chalobah
Eddie Nketiah;Crystal Palace;FW;0.026776365847938438;https://fbref.com/en/players/a53649b7/Eddie-Nketiah
Nathaniel Clyne;Crystal Palace;DF;0.5071075780635985;https://fbref.com/en/players/0442183b/Nathaniel-Clyne
Cheick Doucouré;Crystal Palace;MF;0.15958902655626137;https://fbref.com/en/players/ce4f40c7/Cheick-Doucoure
Justin Devenny;Crystal Palace;MF;0.07447471575607206;https://fbref.com/en/players/6c2b66fc/Justin-Devenny
Odsonne Édouard;Crystal Palace;MF;0.0;https://fbref.com/en/players/0562b7f1/Odsonne-Edouard
Joachim Andersen;Crystal Palace;DF;0.4770301189342813;https://fbref.com/en/players/e34fc66d/Joachim-Andersen
Chadi Riad;Crystal Palace;DF;0.48877023176420803;https://fbref.com/en/players/b3b9b8b8/Chadi-Riad
Ben Chilwell;Crystal Palace;DF;0.5027771245731216;https://fbref.com/en/players/d2424d1b/Ben-Chilwell
Jeffrey Schlupp;Crystal Palace;MF;0.0;https://fbref.com/en/players/3312f911/Jeffrey-Schlupp
Romain Esse;Crystal Palace;MF;0.047560631522528325;https://fbref.com/en/players/87189f25/Romain-Esse
Matheus França;Crystal Palace;FW;0.08248485323130783;https://fbref.com/en/players/077faf72/Matheus-Franca
Jordan Ayew;Crystal Palace;FW;0.03627465429469599;https://fbref.com/en/players/da052c14/Jordan-Ayew
Caleb Kporha;Crystal Palace;DF;0.4770301189342813;https://fbref.com/en/players/c80f8c9d/Caleb-Kporha
Asher Agbinone;Crystal Palace;MF;0.0053605170955910875;https://fbref.com/en/players/6a10efb3/Asher-Agbinone
Joel Ward;Crystal Palace;DF;0.47476333895529454;https://fbref.com/en/players/8a7ff278/Joel-Ward
Rayan Aït-Nouri;Wolves;DF;0.5571485007078301;https://fbref.com/en/players/9b398aea/Rayan-Ait-Nouri
João Gomes;Wolves;MF;0.7050358771552958;https://fbref.com/en/players/8b57ad2c/Joao-Gomes
Nélson Semedo;Wolves;DF;0.5116097946605989;https://fbref.com/en/players/d04b94db/Nelson-Semedo
Jørgen Strand Larsen;Wolves;FW;0.43641507389611683;https://fbref.com/en/players/f553b2b3/Jorgen-Strand-Larsen
André;Wolves;MF;0.5968099545273763;https://fbref.com/en/players/ec604e2c/Andre
José Sá;Wolves;GK;0.7713442124768568;https://fbref.com/en/players/903b6e8b/Jose-Sa
Matheus Cunha;Wolves;MF;0.8589153637580602;https://fbref.com/en/players/dc62b55d/Matheus-Cunha
Toti Gomes;Wolves;DF;0.5206769145765457;https://fbref.com/en/players/f0caab96/Toti-Gomes
Matt Doherty;Wolves;DF;0.47040154210384444;https://fbref.com/en/players/d557d734/Matt-Doherty
Jean-Ricner Bellegarde;Wolves;MF;0.4490183281597146;https://fbref.com/en/players/10f0fdd3/Jean-Ricner-Bellegarde
Santiago Bueno;Wolves;DF;0.444248323530011;https://fbref.com/en/players/edc98fac/Santiago-Bueno
Mario Lemina;Wolves;MF;0.5651292855747444;https://fbref.com/en/players/2b471f99/Mario-Lemina
Emmanuel Agbadou;Wolves;DF;0.40902798504023063;https://fbref.com/en/players/75f1ed80/Emmanuel-Agbadou
Craig Dawson;Wolves;DF;0.3750262853554296;https://fbref.com/en/players/3e9e06cb/Craig-Dawson
Marshall Munetsi;Wolves;MF;0.172247691116771;https://fbref.com/en/players/2acf0cd7/Marshall-Munetsi
Gonçalo Guedes;Wolves;MF;0.2419708519580165;https://fbref.com/en/players/e6bc67d7/Goncalo-Guedes
Sam Johnstone;Wolves;GK;0.19973840902167442;https://fbref.com/en/players/9e5708be/Sam-Johnstone
Pablo Sarabia;Wolves;MF;0.22152295549745013;https://fbref.com/en/players/9744ff80/Pablo-Sarabia
Rodrigo Gomes;Wolves;DF;0.37874741944341694;https://fbref.com/en/players/8dcf77c0/Rodrigo-Gomes
Hwang Hee-chan;Wolves;MF;0.09512126304505665;https://fbref.com/en/players/169fd162/Hwang-Hee-chan
Yerson Mosquera;Wolves;DF;0.3888300716968466;https://fbref.com/en/players/1e159d70/Yerson-Mosquera
Tommy Doyle;Wolves;MF;0.11396602540306049;https://fbref.com/en/players/5526deb1/Tommy-Doyle
Carlos Forbs;Wolves;MF;0.03741212091354932;https://fbref.com/en/players/8a310070/Carlos-Forbs
Daniel Bentley;Wolves;GK;0.028256667985119666;https://fbref.com/en/players/68db6358/Daniel-Bentley
Pedro Lima;Wolves;DF;0.33506928044017925;https://fbref.com/en/players/b2f4cad5/Pedro-Lima
Daniel Podence;Wolves;MF;0.0;https://fbref.com/en/players/7fcc71d8/Daniel-Podence
Nasser Djiga;Wolves;DF;0.33506928044017925;https://fbref.com/en/players/1a7a4d84/Nasser-Djiga
Chiquinho;Wolves;MF;0.0;https://fbref.com/en/players/dc6c2f02/Chiquinho
Alfie Pond;Wolves;DF;0.32559594758923927;https://fbref.com/en/players/039c3d96/Alfie-Pond
Boubacar Traoré;Wolves;MF;0.0;https://fbref.com/en/players/999ceb5f/Boubacar-Traore
Jordan Pickford;Everton;GK;0.999991828919831;https://fbref.com/en/players/4806ec67/Jordan-Pickford
James Tarkowski;Everton;DF;0.7982387128077684;https://fbref.com/en/players/15ea812b/James-Tarkowski
Vitaliy Mykolenko;Everton;DF;0.7634245872529811;https://fbref.com/en/players/30d4a2e5/Vitaliy-Mykolenko
Idrissa Gana Gueye;Everton;MF;0.9497635611945048;https://fbref.com/en/players/72c812f3/Idrissa-Gana-Gueye
Abdoulaye Doucouré;Everton;MF;0.3476652118401057;https://fbref.com/en/players/02b29014/Abdoulaye-Doucoure
Iliman Ndiaye;Everton;FW;0.24638775218005393;https://fbref.com/en/players/5ed97752/Iliman-Ndiaye
Jarrad Branthwaite;Everton;DF;0.6676431175695732;https://fbref.com/en/players/c1949191/Jarrad-Branthwaite
Jack Harrison;Everton;FW;0.03411864750504651;https://fbref.com/en/players/aa849a12/Jack-Harrison
Dominic Calvert-Lewin;Everton;FW;0.08141066549752046;https://fbref.com/en/players/59e6e5bf/Dominic-Calvert-Lewin
Ashley Young;Everton;DF;0.6880441373804538;https://fbref.com/en/players/be927d03/Ashley-Young
Jake O'Brien;Everton;DF;0.5685793355696958;https://fbref.com/en/players/25f2ef01/Jake-OBrien
Jesper Lindstrøm;Everton;FW;0.022886596921805252;https://fbref.com/en/players/37dc1a48/Jesper-Lindstrom
James Garner;Everton;MF;0.35385130963759986;https://fbref.com/en/players/4e015693/James-Garner
Dwight McNeil;Everton;MF;0.30515200994070324;https://fbref.com/en/players/fc15fb84/Dwight-McNeil
Orel Mangala;Everton;MF;0.2919144428079525;https://fbref.com/en/players/a572e291/Orel-Mangala
Beto;Everton;FW;0.22522753717481458;https://fbref.com/en/players/ed5c0319/Beto
Michael Keane;Everton;DF;0.5765983143116353;https://fbref.com/en/players/c5b7c315/Michael-Keane
Carlos Alcaraz;Everton;FW;0.08593761706443968;https://fbref.com/en/players/4abac767/Carlos-Alcaraz
Tim Iroegbunam;Everton;MF;0.2575849994281369;https://fbref.com/en/players/84c5ceea/Tim-Iroegbunam
Armando Broja;Everton;FW;0.04232043001047866;https://fbref.com/en/players/97220da2/Armando-Broja
Nathan Patterson;Everton;DF;0.5364382029288883;https://fbref.com/en/players/230f0471/Nathan-Patterson
Séamus Coleman;Everton;DF;0.5203676366084846;https://fbref.com/en/players/0420d84f/Seamus-Coleman
Roman Dixon;Everton;DF;0.5294347565244316;https://fbref.com/en/players/6fba4dba/Roman-Dixon
Harrison Armstrong;Everton;MF;0.0;https://fbref.com/en/players/de59e609/Harrison-Armstrong
Youssef Chermiti;Everton;FW;0.04232043001047866;https://fbref.com/en/players/890f108d/Youssef-Chermiti
Mason Holgate;Everton;FW;0.04383187393942432;https://fbref.com/en/players/d0042ab9/Mason-Holgate
André Onana;Manchester Utd;GK;0.942829292762519;https://fbref.com/en/players/e9c0c1b2/Andre-Onana
Bruno Fernandes;Manchester Utd;MF;0.9858203954125473;https://fbref.com/en/players/507c7bdf/Bruno-Fernandes
Diogo Dalot;Manchester Utd;DF;0.6723220247634025;https://fbref.com/en/players/d9565625/Diogo-Dalot
Noussair Mazraoui;Manchester Utd;DF;0.7057144050457139;https://fbref.com/en/players/b74277a0/Noussair-Mazraoui
Matthijs de Ligt;Manchester Utd;DF;0.614840099418748;https://fbref.com/en/players/d6e53a3a/Matthijs-de-Ligt
Alejandro Garnacho;Manchester Utd;MF;0.4493041310609628;https://fbref.com/en/players/7aa8adfe/Alejandro-Garnacho
Manuel Ugarte Ribeiro;Manchester Utd;MF;0.6061722609214724;https://fbref.com/en/players/c9817014/Manuel-Ugarte-Ribeiro
Lisandro Martínez;Manchester Utd;DF;0.6146369929512514;https://fbref.com/en/players/bac46a10/Lisandro-Martinez
Rasmus Højlund;Manchester Utd;FW;0.1470546975228057;https://fbref.com/en/players/491a433d/Rasmus-Hojlund
Kobbie Mainoo;Manchester Utd;MF;0.33559410066606093;https://fbref.com/en/players/c6220452/Kobbie-Mainoo
Amad Diallo;Manchester Utd;FW;0.3262724644109501;https://fbref.com/en/players/9dc96f10/Amad-Diallo
Harry Maguire;Manchester Utd;DF;0.6133857453097473;https://fbref.com/en/players/d8931174/Harry-Maguire
Casemiro;Manchester Utd;MF;0.40012827352006886;https://fbref.com/en/players/4d224fe8/Casemiro
Joshua Zirkzee;Manchester Utd;FW;0.1025708805027598;https://fbref.com/en/players/028e70b9/Joshua-Zirkzee
Marcus Rashford;Manchester Utd;FW;0.18959006552090463;https://fbref.com/en/players/a1d5bd30/Marcus-Rashford
Leny Yoro;Manchester Utd;DF;0.5188555232678435;https://fbref.com/en/players/6763f716/Leny-Yoro
Christian Eriksen;Manchester Utd;MF;0.18002189321256604;https://fbref.com/en/players/980522ec/Christian-Eriksen
Patrick Dorgu;Manchester Utd;DF;0.46614287318518355;https://fbref.com/en/players/e6536124/Patrick-Dorgu
Mason Mount;Manchester Utd;MF;0.07950073658489827;https://fbref.com/en/players/9674002f/Mason-Mount
Victor Lindelöf;Manchester Utd;DF;0.44408439279780587;https://fbref.com/en/players/f5deef4c/Victor-Lindelof
Jonny Evans;Manchester Utd;DF;0.43894151343734267;https://fbref.com/en/players/f8fcd2a5/Jonny-Evans
Harry Amass;Manchester Utd;DF;0.4226678406494425;https://fbref.com/en/players/7b47100c/Harry-Amass
Luke Shaw;Manchester Utd;DF;0.42493462062842924;https://fbref.com/en/players/9c94165b/Luke-Shaw
Altay Bayındır;Manchester Utd;GK;0.05684029740698635;https://fbref.com/en/players/072e68ed/Altay-Bayindir
Tyler Fredricson;Manchester Utd;DF;0.42019795420295913;https://fbref.com/en/players/58630379/Tyler-Fredricson
Tyrell Malacia;Manchester Utd;DF;0.4156643942449857;https://fbref.com/en/players/6b6c793c/Tyrell-Malacia
Chidozie Obi-Martin;Manchester Utd;FW;0.03476321036575032;https://fbref.com/en/players/0c9bfc3b/Chidozie-Obi-Martin
Ayden Heaven;Manchester Utd;DF;0.42019795420295913;https://fbref.com/en/players/64e17fab/Ayden-Heaven
Toby Collyer;Manchester Utd;MF;0.06946372473150755;https://fbref.com/en/players/4f9091bc/Toby-Collyer
Antony;Manchester Utd;DF;0.42493462062842924;https://fbref.com/en/players/99127249/Antony
Scott McTominay;Manchester Utd;MF;0.0;https://fbref.com/en/players/d93c2511/Scott-McTominay
Pedro Porro;Tottenham;DF;0.580298070782701;https://fbref.com/en/players/27d0a506/Pedro-Porro
Dejan Kulusevski;Tottenham;MF;0.5598472697377597;https://fbref.com/en/players/df3cda47/Dejan-Kulusevski
Dominic Solanke;Tottenham;FW;0.2448765593532652;https://fbref.com/en/players/e77dc3b2/Dominic-Solanke
Brennan Johnson;Tottenham;FW;0.3699041608025897;https://fbref.com/en/players/0cd31129/Brennan-Johnson
Guglielmo Vicario;Tottenham;GK;0.6570230244261166;https://fbref.com/en/players/77d6fd4d/Guglielmo-Vicario
Son Heung-min;Tottenham;FW;0.3163371708711913;https://fbref.com/en/players/92e7e919/Son-Heung-min
Destiny Udogie;Tottenham;DF;0.5209881872305775;https://fbref.com/en/players/7cd520e8/Destiny-Udogie
James Maddison;Tottenham;MF;0.6665215266659396;https://fbref.com/en/players/ee38d9c5/James-Maddison
Pape Matar Sarr;Tottenham;MF;0.5835851453747015;https://fbref.com/en/players/feb5d972/Pape-Matar-Sarr
Rodrigo Bentancur;Tottenham;MF;0.541613741384706;https://fbref.com/en/players/3b8674e6/Rodrigo-Bentancur
Cristian Romero;Tottenham;DF;0.4801861476088163;https://fbref.com/en/players/a3d94a58/Cristian-Romero
Djed Spence;Tottenham;DF;0.4682429283113929;https://fbref.com/en/players/9bc9a519/Djed-Spence
Archie Gray;Tottenham;DF;0.3924236566673478;https://fbref.com/en/players/f58515f5/Archie-Gray
Yves Bissouma;Tottenham;MF;0.37766768653314814;https://fbref.com/en/players/6c203af0/Yves-Bissouma
Radu Drăgușin;Tottenham;DF;0.3996302095393012;https://fbref.com/en/players/620922ed/Radu-Dragusin
Ben Davies;Tottenham;DF;0.39448733017883797;https://fbref.com/en/players/44781702/Ben-Davies
Lucas Bergvall;Tottenham;MF;0.38523392092202835;https://fbref.com/en/players/a109e5c8/Lucas-Bergvall
Micky van de Ven;Tottenham;DF;0.375946877411951;https://fbref.com/en/players/8fe2a392/Micky-van-de-Ven
Mathys Tel;Tottenham;FW;0.10019255550557227;https://fbref.com/en/players/829aa60c/Mathys-Tel
Fraser Forster;Tottenham;GK;0.19973838166197067;https://fbref.com/en/players/c3e39f12/Fraser-Forster
Wilson Odobert;Tottenham;FW;0.0658589700129055;https://fbref.com/en/players/35516eac/Wilson-Odobert
Kevin Danso;Tottenham;DF;0.3405234324546742;https://fbref.com/en/players/6e33125f/Kevin-Danso
Timo Werner;Tottenham;FW;0.06110257112068743;https://fbref.com/en/players/49fe9070/Timo-Werner
Richarlison;Tottenham;FW;0.1593611869419913;https://fbref.com/en/players/fa031b34/Richarlison
Antonín Kinský;Tottenham;GK;0.1139975111436933;https://fbref.com/en/players/b38ac6a4/Antonin-Kinsky
Mikey Moore;Tottenham;FW;0.051604031571772915;https://fbref.com/en/players/00953a9d/Mikey-Moore
Brandon Austin;Tottenham;GK;0.028256640625415927;https://fbref.com/en/players/5e253986/Brandon-Austin
Sergio Reguilón;Tottenham;DF;0.33125320607123077;https://fbref.com/en/players/3353737a/Sergio-Reguilon
Dane Scarlett;Tottenham;FW;0.054626919429664245;https://fbref.com/en/players/21945a9e/Dane-Scarlett
Alfie Dorrington;Tottenham;DF;0.3149795332833304;https://fbref.com/en/players/ac1ef440/Alfie-Dorrington
Will Lankshear;Tottenham;FW;0.04383187393942432;https://fbref.com/en/players/92df535b/Will-Lankshear
Max Kilman;West Ham;DF;0.5407046183391424;https://fbref.com/en/players/d0f72bf1/Max-Kilman
Aaron Wan-Bissaka;West Ham;DF;0.7015807791741513;https://fbref.com/en/players/9e525177/Aaron-Wan-Bissaka
Jarrod Bowen;West Ham;FW;0.4001259102637422;https://fbref.com/en/players/79c84d1c/Jarrod-Bowen
Mohammed Kudus;West Ham;FW;0.12632435849280688;https://fbref.com/en/players/b62878a5/Mohammed-Kudus
Lucas Paquetá;West Ham;MF;0.4836214825249752;https://fbref.com/en/players/9b6f7fd5/Lucas-Paqueta
Tomáš Souček;West Ham;MF;0.5314172034744832;https://fbref.com/en/players/6613c819/Tomas-Soucek
Emerson Palmieri;West Ham;DF;0.4851158688750062;https://fbref.com/en/players/e0bc6fdc/Emerson-Palmieri
Alphonse Areola;West Ham;GK;0.6601986039929014;https://fbref.com/en/players/2f965a72/Alphonse-Areola
Konstantinos Mavropanos;West Ham;DF;0.545238178297116;https://fbref.com/en/players/00963611/Konstantinos-Mavropanos
Edson Álvarez;West Ham;MF;0.3217997058196416;https://fbref.com/en/players/8b3ab7ad/Edson-Alvarez
