League;Team;Player;Player_URL;Nation;Pos;Age;MP;Starts;Min;90s;Gls;Ast;G+A;G-PK;PK;PKatt;CrdY;CrdR
La Liga;Villarreal;Ramón Terrats;https://fbref.com/en/players/f36016a5/Ramon-Terrats;;MF,FW;24;11;1;131;1.5;0;0;0;0;0;0;1;0
La Liga;Villarreal;Pau Cabanes;https://fbref.com/en/players/53440b64/Pau-Cabanes;;MF,FW;20;10;0;163;1.8;1;0;1;1;0;0;0;0
La Liga;Villarreal;Arnau Solà;https://fbref.com/en/players/c8c8ce16/Arnau-Sola;;MF;22;1;0;13;0.1;0;0;0;0;0;0;0;0
La Liga;Villarreal;Thiago Ojeda;https://fbref.com/en/players/06bb141c/Thiago-Ojeda;;MF;22;1;0;8;0.1;0;0;0;0;0;0;1;0
La Liga;Villarreal;Karl Etta;https://fbref.com/en/players/f0f499ea/Karl-Etta;;MF;21;1;0;3;0.0;0;0;0;0;0;0;0;0
La Liga;Villarreal;Iker Álvarez;https://fbref.com/en/players/13619663/Iker-Alvarez;;GK;23;0;0;;;;;;;;;;
La Liga;Villarreal;Alassane Diatta;https://fbref.com/en/players/2163e29b/Alassane-Diatta;;MF;19;0;0;;;;;;;;;;
La Liga;Villarreal;Antonio Espigare;https://fbref.com/en/players/d97cfe6f/Antonio-Espigare;;DF;20;0;0;;;;;;;;;;
La Liga;Villarreal;Rubén Gómez;https://fbref.com/en/players/e9f20735/Ruben-Gomez;;GK;23;0;0;;;;;;;;;;
La Liga;Villarreal;Daniel Requena;https://fbref.com/en/players/34d29ab9/Daniel-Requena;;MF;21;0;0;;;;;;;;;;
La Liga;Betis;Diego Llorente;https://fbref.com/en/players/bba30585/Diego-Llorente;;DF;31;30;29;2,519;28.0;2;0;2;2;0;0;4;0
La Liga;Betis;Johnny Cardoso;https://fbref.com/en/players/7426f085/Johnny-Cardoso;;MF;23;25;22;1,952;21.7;3;1;4;3;0;0;4;0
La Liga;Betis;Marc Bartra;https://fbref.com/en/players/b742cc0d/Marc-Bartra;;DF;34;22;20;1,847;20.5;2;1;3;2;0;0;1;0
La Liga;Betis;Romain Perraud;https://fbref.com/en/players/6dfd8f05/Romain-Perraud;;DF;27;25;20;1,807;20.1;2;2;4;2;0;0;7;1
La Liga;Betis;Abde Ezzalzouli;https://fbref.com/en/players/bed68338/Abde-Ezzalzouli;;FW,MF;23;28;20;1,762;19.6;2;2;4;2;0;1;2;0
La Liga;Betis;Natan;https://fbref.com/en/players/94bccc82/Natan;;DF;24;27;19;1,815;20.2;1;1;2;1;0;0;3;1
La Liga;Betis;Sergi Altimira;https://fbref.com/en/players/94acdd4e/Sergi-Altimira;;MF;23;29;19;1,759;19.5;0;1;1;0;0;0;3;0
La Liga;Betis;Youssouf Sabaly;https://fbref.com/en/players/fbbb9269/Youssouf-Sabaly;;DF;32;21;19;1,557;17.3;0;1;1;0;0;0;1;0
La Liga;Betis;Pablo Fornals;https://fbref.com/en/players/82927de4/Pablo-Fornals;;MF,FW;29;22;19;1,537;17.1;1;0;1;1;0;0;2;0
La Liga;Betis;Adrián;https://fbref.com/en/players/f76e6b4e/Adrian;;GK;38;15;15;1,35;15.0;0;0;0;0;0;0;3;0
La Liga;Betis;Rui Silva;https://fbref.com/en/players/ea83bfa6/Rui-Silva;;GK;31;15;15;1,35;15.0;0;0;0;0;0;0;1;0
La Liga;Betis;Isco;https://fbref.com/en/players/a0b4bb3e/Isco;;MF;33;18;15;1,317;14.6;8;6;14;4;4;5;5;0
La Liga;Betis;Vitor Roque;https://fbref.com/en/players/cb00f1e6/Vitor-Roque;;FW;20;22;14;1,235;13.7;4;0;4;4;0;0;4;0
La Liga;Betis;Giovani Lo Celso;https://fbref.com/en/players/d7553721/Giovani-Lo-Celso;;MF,FW;29;22;13;1,309;14.5;8;2;10;6;2;3;4;0
La Liga;Betis;Ricardo Rodríguez;https://fbref.com/en/players/7f78ad23/Ricardo-Rodriguez;;DF;32;16;13;1,109;12.3;0;0;0;0;0;0;0;0
La Liga;Betis;Antony;https://fbref.com/en/players/99127249/Antony;;FW;25;13;13;1,102;12.2;4;2;6;4;0;0;1;1
La Liga;Betis;Jesus Rodríguez;https://fbref.com/en/players/f9f74e43/Jesus-Rodriguez;;FW;19;18;13;975;10.8;2;0;2;2;0;0;0;0
La Liga;Betis;Marc Roca;https://fbref.com/en/players/da27e268/Marc-Roca;;MF;28;14;11;906;10.1;2;2;4;2;0;0;4;0
La Liga;Betis;Cucho;https://fbref.com/en/players/71b47ab9/Cucho;;FW;26;11;11;869;9.7;3;1;4;3;0;0;0;0
La Liga;Betis;Aitor Ruibal;https://fbref.com/en/players/a55d8df5/Aitor-Ruibal;;DF,FW;29;25;10;986;11.0;1;3;4;1;0;0;5;0
La Liga;Betis;Ezequiel Ávila;https://fbref.com/en/players/253a06b9/Ezequiel-Avila;;FW;31;19;6;677;7.5;2;0;2;2;0;0;5;1
La Liga;Betis;Héctor Bellerín;https://fbref.com/en/players/f874dd44/Hector-Bellerin;;DF;30;9;6;580;6.4;0;2;2;0;0;0;1;0
La Liga;Betis;Cédric Bakambu;https://fbref.com/en/players/0af4dcf0/Cedric-Bakambu;;FW;34;22;5;620;6.9;2;2;4;2;0;0;4;0
La Liga;Betis;William Carvalho;https://fbref.com/en/players/dee86451/William-Carvalho;;MF;33;10;5;387;4.3;0;0;0;0;0;0;0;0
La Liga;Betis;Fran Vieites;https://fbref.com/en/players/2ae958ab/Fran-Vieites;;GK;26;4;4;360;4.0;0;0;0;0;0;0;0;0
La Liga;Betis;Ángel Ortíz;https://fbref.com/en/players/a2f3bbb9/Angel-Ortiz;;DF;20;4;4;344;3.8;0;1;1;0;0;0;0;0
La Liga;Betis;Iker Losada;https://fbref.com/en/players/41521385/Iker-Losada;;MF,FW;23;10;3;336;3.7;0;0;0;0;0;0;0;0
La Liga;Betis;Assane Diao;https://fbref.com/en/players/8ae7d0ec/Assane-Diao;;FW;19;10;2;277;3.1;1;2;3;1;0;0;0;0
La Liga;Betis;Juanmi;https://fbref.com/en/players/84399660/Juanmi;;FW,MF;31;11;2;244;2.7;0;0;0;0;0;0;2;0
La Liga;Betis;Nabil Fekir;https://fbref.com/en/players/bece776f/Nabil-Fekir;;MF;31;2;2;180;2.0;0;1;1;0;0;0;0;0
La Liga;Betis;Carlos Guirao;https://fbref.com/en/players/4d9f02df/Carlos-Guirao;;MF;22;2;2;110;1.2;0;0;0;0;0;0;0;0
La Liga;Betis;Mateo Flores;https://fbref.com/en/players/90dcf851/Mateo-Flores;;MF;21;6;1;153;1.7;0;0;0;0;0;0;1;0
La Liga;Betis;Rodri;https://fbref.com/en/players/85bed4ee/Rodri;;FW;24;3;1;118;1.3;0;0;0;0;0;0;0;0
La Liga;Betis;Sergio Arribas;https://fbref.com/en/players/ff31f01f/Sergio-Arribas;;DF;22;1;1;90;1.0;0;0;0;0;0;0;0;0
La Liga;Betis;Pablo Garcia;https://fbref.com/en/players/9925419c/Pablo-Garcia;;FW;18;2;0;26;0.3;0;0;0;0;0;0;0;0
La Liga;Betis;Alcázar;https://fbref.com/en/players/dadf7794/Alcazar;;DF;22;0;0;;;;;;;;;;
La Liga;Betis;Pablo Busto;https://fbref.com/en/players/11625f62/Pablo-Busto;;DF;19;0;0;;;;;;;;;;
La Liga;Betis;Guilherme Fernandes;https://fbref.com/en/players/1a31db3a/Guilherme-Fernandes;;GK;24;0;0;;;;;;;;;;
La Liga;Betis;Marcos Fernández;https://fbref.com/en/players/afed208f/Marcos-Fernandez;;FW;21;0;0;;;;;;;;;;
La Liga;Betis;Germán García;https://fbref.com/en/players/8c1de7b4/German-Garcia;;GK;21;0;0;;;;;;;;;;
La Liga;Betis;Manu González;https://fbref.com/en/players/3a6e83d7/Manu-Gonzalez;;GK;18;0;0;;;;;;;;;;
La Liga;Betis;Rudy Kohon;https://fbref.com/en/players/9cd28348/Rudy-Kohon;;DF;20;0;0;;;;;;;;;;
La Liga;Betis;Nobel Mendy;https://fbref.com/en/players/7e64e657/Nobel-Mendy;;DF;20;0;0;;;;;;;;;;
La Liga;Betis;Xavi Pleguezuelo;https://fbref.com/en/players/b3d15741/Xavi-Pleguezuelo;;DF;22;0;0;;;;;;;;;;
La Liga;Celta Vigo;Vicente Guaita;https://fbref.com/en/players/ab13a5aa/Vicente-Guaita;;GK;38;30;30;2,7;30.0;0;0;0;0;0;0;0;0
La Liga;Celta Vigo;Óscar Mingueza;https://fbref.com/en/players/056269d7/Oscar-Mingueza;;MF,DF;25;30;27;2,391;26.6;3;6;9;3;0;0;6;1
La Liga;Celta Vigo;Marcos Alonso;https://fbref.com/en/players/f4290206/Marcos-Alonso;;DF;34;28;26;2,43;27.0;2;0;2;0;2;2;9;1
La Liga;Celta Vigo;Carl Starfelt;https://fbref.com/en/players/5cfec13d/Carl-Starfelt;;DF;29;28;26;2,27;25.2;1;0;1;1;0;0;5;0
La Liga;Celta Vigo;Fran Beltrán;https://fbref.com/en/players/ed5c5fa3/Fran-Beltran;;MF;26;30;26;2,107;23.4;2;0;2;2;0;0;3;0
La Liga;Celta Vigo;Javi Rodríguez;https://fbref.com/en/players/08ec5e71/Javi-Rodriguez;;DF;21;32;23;2,199;24.4;3;2;5;3;0;0;7;0
La Liga;Celta Vigo;Borja Iglesias;https://fbref.com/en/players/75645f0e/Borja-Iglesias;;FW;32;33;22;1,789;19.9;9;3;12;9;0;0;2;0
La Liga;Celta Vigo;Ilaix Moriba;https://fbref.com/en/players/f4c69aa6/Ilaix-Moriba;;MF;22;29;18;1,773;19.7;0;1;1;0;0;0;7;1
La Liga;Celta Vigo;Iago Aspas;https://fbref.com/en/players/7dcf86f6/Iago-Aspas;;FW,MF;37;27;17;1,595;17.7;9;4;13;4;5;6;5;1
La Liga;Celta Vigo;Sergio Carreira;https://fbref.com/en/players/8d6a9c93/Sergio-Carreira;;MF,DF;24;21;17;1,476;16.4;0;4;4;0;0;0;0;0
La Liga;Celta Vigo;Hugo Álvarez;https://fbref.com/en/players/6f392eb8/Hugo-Alvarez;;MF,DF;21;24;15;1,478;16.4;4;3;7;4;0;0;6;0
La Liga;Celta Vigo;Hugo Sotelo;https://fbref.com/en/players/3aa74860/Hugo-Sotelo;;MF;21;22;15;1,252;13.9;0;0;0;0;0;0;4;0
La Liga;Celta Vigo;Pablo Durán;https://fbref.com/en/players/6db116ec/Pablo-Duran;;FW,MF;23;23;13;1,18;13.1;4;4;8;4;0;0;3;0
La Liga;Celta Vigo;Williot Swedberg;https://fbref.com/en/players/184fe4b2/Williot-Swedberg;;FW,MF;21;28;13;1,169;13.0;4;3;7;4;0;0;1;0
La Liga;Celta Vigo;Alfon;https://fbref.com/en/players/1c772b46/Alfon;;FW,MF;26;23;12;1,211;13.5;4;2;6;4;0;0;1;1
La Liga;Celta Vigo;Carlos Dominguez;https://fbref.com/en/players/3521abfe/Carlos-Dominguez;;DF;24;15;10;904;10.0;0;0;0;0;0;0;1;0
La Liga;Celta Vigo;Jonathan Bamba;https://fbref.com/en/players/b2bd0f6c/Jonathan-Bamba;;FW,MF;29;12;10;811;9.0;0;1;1;0;0;0;1;0
La Liga;Celta Vigo;Damián Rodríguez;https://fbref.com/en/players/22371dee/Damian-Rodriguez;;MF;22;16;9;882;9.8;0;0;0;0;0;0;3;0
La Liga;Celta Vigo;Javier Manquillo;https://fbref.com/en/players/758dd7f0/Javier-Manquillo;;DF;31;10;7;515;5.7;0;0;0;0;0;0;1;0
La Liga;Celta Vigo;Anastasios Douvikas;https://fbref.com/en/players/853ca71c/Anastasios-Douvikas;;FW;25;20;6;700;7.8;3;1;4;3;0;0;2;0
La Liga;Celta Vigo;Jailson Siqueira;https://fbref.com/en/players/b4819112/Jailson-Siqueira;;DF,MF;29;13;6;614;6.8;0;0;0;0;0;0;2;0
La Liga;Celta Vigo;Fer López;https://fbref.com/en/players/675cacff/Fer-Lopez;;FW,MF;;14;5;531;5.9;2;0;2;2;0;0;2;0
La Liga;Celta Vigo;Yoel Lago;https://fbref.com/en/players/edd4e7a5/Yoel-Lago;;DF;21;5;5;389;4.3;0;1;1;0;0;0;1;0
La Liga;Celta Vigo;Iván Villar;https://fbref.com/en/players/cde52ef5/Ivan-Villar;;GK;27;4;4;360;4.0;0;0;0;0;0;0;0;0
La Liga;Celta Vigo;Iker Losada;https://fbref.com/en/players/41521385/Iker-Losada;;FW,MF;23;10;4;342;3.8;1;0;1;1;0;0;2;0
La Liga;Celta Vigo;Franco Cervi;https://fbref.com/en/players/5e1028e5/Franco-Cervi;;FW,MF;30;6;4;258;2.9;0;0;0;0;0;0;1;0
La Liga;Celta Vigo;Mihailo Ristić;https://fbref.com/en/players/ea0aa7e0/Mihailo-Ristic;;MF,DF;29;6;4;247;2.7;0;1;1;0;0;0;1;0
La Liga;Celta Vigo;Luca de la Torre;https://fbref.com/en/players/e9241b40/Luca-de-la-Torre;;MF;26;1;0;4;0.0;0;0;0;0;0;0;0;0
La Liga;Celta Vigo;Joseph Aidoo;https://fbref.com/en/players/18abe173/Joseph-Aidoo;;DF;29;1;0;2;0.0;0;0;0;0;0;0;0;0
La Liga;Celta Vigo;Tadeo Allende;https://fbref.com/en/players/75a66bed/Tadeo-Allende;;FW;26;1;0;2;0.0;0;0;0;0;0;0;1;0
La Liga;Celta Vigo;Jones El-Abdellaoui;https://fbref.com/en/players/29dd3b2e/Jones-El-Abdellaoui;;FW;19;0;0;;;;;;;;;;
La Liga;Celta Vigo;Martín Conde;https://fbref.com/en/players/ed4e911a/Martin-Conde;;DF;22;0;0;;;;;;;;;;
La Liga;Celta Vigo;César Fernández;https://fbref.com/en/players/4e9548a4/Cesar-Fernandez;;GK;21;0;0;;;;;;;;;;
La Liga;Celta Vigo;Marc Vidal;https://fbref.com/en/players/5c4a7d66/Marc-Vidal;;GK;25;0;0;;;;;;;;;;
La Liga;Rayo Vallecano;Florian Lejeune;https://fbref.com/en/players/6eaed4eb/Florian-Lejeune;;DF;33;33;33;2,965;32.9;1;2;3;1;0;0;7;0
La Liga;Rayo Vallecano;Andrei Ratiu;https://fbref.com/en/players/b1b99435/Andrei-Ratiu;;DF;26;31;30;2,718;30.2;2;3;5;2;0;0;5;0
La Liga;Rayo Vallecano;Augusto Batalla;https://fbref.com/en/players/fc627681/Augusto-Batalla;;GK;29;28;28;2,52;28.0;0;0;0;0;0;0;5;0
La Liga;Rayo Vallecano;Jorge de Frutos;https://fbref.com/en/players/38ce1150/Jorge-de-Frutos;;FW,MF;28;32;27;2,221;24.7;4;3;7;4;0;0;3;1
La Liga;Rayo Vallecano;Pep Chavarría;https://fbref.com/en/players/63c5e56b/Pep-Chavarria;;DF,FW;27;30;25;2,287;25.4;0;1;1;0;0;0;3;0
La Liga;Rayo Vallecano;Álvaro García;https://fbref.com/en/players/90bbd822/Alvaro-Garcia;;FW,MF;32;32;25;2,266;25.2;3;5;8;3;0;0;4;0
La Liga;Rayo Vallecano;Abdul Mumin;https://fbref.com/en/players/5487adcd/Abdul-Mumin;;DF;26;24;24;2,017;22.4;2;1;3;2;0;0;6;1
La Liga;Rayo Vallecano;Pathé Ciss;https://fbref.com/en/players/9a0408b6/Pathe-Ciss;;MF,DF;31;30;22;1,893;21.0;4;1;5;4;0;0;10;0
La Liga;Rayo Vallecano;Isaac Palazón Camacho;https://fbref.com/en/players/49dbab27/Isaac-Palazon-Camacho;;MF,FW;30;31;21;1,804;20.0;3;4;7;3;0;0;4;0
La Liga;Rayo Vallecano;Unai López;https://fbref.com/en/players/88050721/Unai-Lopez;;MF;29;28;20;1,509;16.8;3;1;4;3;0;0;8;1
La Liga;Rayo Vallecano;Óscar Valentín;https://fbref.com/en/players/592f3158/Oscar-Valentin;;MF;30;31;16;1,676;18.6;0;0;0;0;0;0;3;0
La Liga;Rayo Vallecano;Adri Embarba;https://fbref.com/en/players/db8f0eba/Adri-Embarba;;FW,MF;33;32;16;1,488;16.5;1;1;2;1;0;0;4;0
La Liga;Rayo Vallecano;Randy Nteka;https://fbref.com/en/players/a6103274/Randy-Nteka;;FW;27;24;16;1,129;12.5;3;0;3;3;0;0;6;0
La Liga;Rayo Vallecano;Sergio Camello;https://fbref.com/en/players/873619c6/Sergio-Camello;;FW;24;23;14;1,134;12.6;3;2;5;3;0;0;2;0
La Liga;Rayo Vallecano;Pedro Díaz;https://fbref.com/en/players/eea5130e/Pedro-Diaz;;MF;26;22;11;1,035;11.5;3;0;3;3;0;1;2;0
La Liga;Rayo Vallecano;Iván Balliu;https://fbref.com/en/players/cee88597/Ivan-Balliu;;DF;33;21;8;896;10.0;0;0;0;0;0;0;2;0
La Liga;Rayo Vallecano;Aridane Hernández;https://fbref.com/en/players/132ac341/Aridane-Hernandez;;DF;36;11;8;755;8.4;0;0;0;0;0;0;1;0
La Liga;Rayo Vallecano;Alfonso Espino;https://fbref.com/en/players/db001fa9/Alfonso-Espino;;DF;33;13;8;736;8.2;0;0;0;0;0;0;4;0
La Liga;Rayo Vallecano;Gerard Gumbau;https://fbref.com/en/players/ac454a4f/Gerard-Gumbau;;MF;30;19;7;773;8.6;0;1;1;0;0;0;4;0
La Liga;Rayo Vallecano;Cárdenas;https://fbref.com/en/players/e1846dde/Cardenas;;GK;28;6;6;540;6.0;0;0;0;0;0;0;0;0
La Liga;Rayo Vallecano;Óscar Trejo;https://fbref.com/en/players/fc647b34/Oscar-Trejo;;MF;37;16;6;482;5.4;1;0;1;1;0;0;1;0
La Liga;Rayo Vallecano;Sergi Guardiola;https://fbref.com/en/players/32974271/Sergi-Guardiola;;FW;33;15;1;360;4.0;0;0;0;0;0;0;1;0
La Liga;Rayo Vallecano;James Rodríguez;https://fbref.com/en/players/715bf047/James-Rodriguez;;MF,FW;33;6;1;140;1.6;0;0;0;0;0;0;1;0
La Liga;Rayo Vallecano;Pelayo Fernandez;https://fbref.com/en/players/ce46e850/Pelayo-Fernandez;;DF;22;1;1;90;1.0;0;0;0;0;0;0;1;0
La Liga;Rayo Vallecano;Etienne Eto'o;https://fbref.com/en/players/7ecd41a2/Etienne-Etoo;;FW;22;2;0;40;0.4;0;0;0;0;0;0;0;0
La Liga;Rayo Vallecano;Raúl de Tomás;https://fbref.com/en/players/02ef8778/Raul-de-Tomas;;DF,FW;30;2;0;22;0.2;0;0;0;0;0;0;0;0
La Liga;Rayo Vallecano;Juanpe;https://fbref.com/en/players/dc7f6e3f/Juanpe;;GK;24;0;0;;;;;;;;;;
La Liga;Rayo Vallecano;Marco de las Sías;https://fbref.com/en/players/26ff6313/Marco-de-las-Sias;;DF;19;0;0;;;;;;;;;;
La Liga;Rayo Vallecano;Sergio Lozano;https://fbref.com/en/players/26d3a4b0/Sergio-Lozano;;DF;19;0;0;;;;;;;;;;
La Liga;Rayo Vallecano;Diego Méndez;https://fbref.com/en/players/b151a3f2/Diego-Mendez;;MF;21;0;0;;;;;;;;;;
La Liga;Rayo Vallecano;Joni Montiel;https://fbref.com/en/players/535771bb/Joni-Montiel;;MF;26;0;0;;;;;;;;;;
La Liga;Rayo Vallecano;Morro;https://fbref.com/en/players/117cd0a8/Morro;;GK;24;0;0;;;;;;;;;;
La Liga;Osasuna;Sergio Herrera;https://fbref.com/en/players/a4995f48/Sergio-Herrera;;GK;31;33;33;2,97;33.0;0;0;0;0;0;0;5;0
La Liga;Osasuna;Jesús Areso;https://fbref.com/en/players/94e01ec6/Jesus-Areso;;DF;25;32;31;2,721;30.2;0;3;3;0;0;0;7;0
La Liga;Osasuna;Catena;https://fbref.com/en/players/274ab13c/Catena;;DF;30;31;31;2,714;30.2;0;2;2;0;0;0;10;0
La Liga;Osasuna;Lucas Torró;https://fbref.com/en/players/0e4fef6e/Lucas-Torro;;MF;30;31;31;2,642;29.4;3;0;3;3;0;0;10;0
La Liga;Osasuna;Aimar Oroz;https://fbref.com/en/players/7c363088/Aimar-Oroz;;MF,FW;23;33;31;2,609;29.0;5;2;7;4;1;1;8;0
La Liga;Osasuna;Ante Budimir;https://fbref.com/en/players/8f3565b3/Ante-Budimir;;FW;33;34;30;2,62;29.1;18;4;22;10;8;8;3;0
La Liga;Osasuna;Enzo Boyomo;https://fbref.com/en/players/3a99bc13/Enzo-Boyomo;;DF;23;30;29;2,627;29.2;2;0;2;2;0;0;5;0
La Liga;Osasuna;Rubén García;https://fbref.com/en/players/5c96b017/Ruben-Garcia;;FW,MF;31;33;27;2,209;24.5;5;5;10;5;0;0;2;0
La Liga;Osasuna;Jon Moncayola;https://fbref.com/en/players/9939e168/Jon-Moncayola;;MF;26;30;26;2,061;22.9;0;0;0;0;0;0;8;0
La Liga;Osasuna;Abel;https://fbref.com/en/players/40b6bd38/Abel;;DF;24;32;20;2,019;22.4;2;0;2;2;0;0;3;0
La Liga;Osasuna;Bryan Zaragoza;https://fbref.com/en/players/a96103b2/Bryan-Zaragoza;;FW,MF;24;23;18;1,524;16.9;1;5;6;1;0;0;4;0
La Liga;Osasuna;Jorge Herrando;https://fbref.com/en/players/e19c989c/Jorge-Herrando;;DF;24;18;15;1,366;15.2;1;0;1;1;0;0;3;0
La Liga;Osasuna;Juan Cruz Armada;https://fbref.com/en/players/a56da3ba/Juan-Cruz-Armada;;DF;32;21;15;1,174;13.0;0;0;0;0;0;0;4;0
La Liga;Osasuna;Pablo Ibáñez;https://fbref.com/en/players/3701906c/Pablo-Ibanez;;MF;26;24;9;1,029;11.4;1;1;2;1;0;0;3;0
La Liga;Osasuna;Moi Gómez;https://fbref.com/en/players/5a626448/Moi-Gomez;;MF,FW;30;25;6;793;8.8;0;0;0;0;0;0;1;0
La Liga;Osasuna;Rubén Peña;https://fbref.com/en/players/1f079188/Ruben-Pena;;FW,DF;33;23;6;682;7.6;0;0;0;0;0;0;1;0
La Liga;Osasuna;Raúl;https://fbref.com/en/players/18f0a9f0/Raul;;FW,MF;24;28;5;690;7.7;2;0;2;2;0;0;0;0
La Liga;Osasuna;Iker Muñoz;https://fbref.com/en/players/175ece4c/Iker-Munoz;;MF;22;19;4;503;5.6;0;0;0;0;0;0;2;0
La Liga;Osasuna;Kike Barja;https://fbref.com/en/players/aad53e64/Kike-Barja;;FW,MF;28;12;3;264;2.9;0;0;0;0;0;0;3;0
La Liga;Osasuna;Nacho Vidal;https://fbref.com/en/players/3a9c4b7b/Nacho-Vidal;;DF;30;5;1;124;1.4;0;0;0;0;0;0;0;0
La Liga;Osasuna;José Arnaiz;https://fbref.com/en/players/46e07328/Jose-Arnaiz;;MF,FW;30;13;1;122;1.4;0;0;0;0;0;0;0;0
La Liga;Osasuna;Aitor Fernández;https://fbref.com/en/players/a01c3d54/Aitor-Fernandez;;GK;34;1;1;90;1.0;0;0;0;0;0;0;0;0
La Liga;Osasuna;Unai García;https://fbref.com/en/players/4a633cfe/Unai-Garcia;;DF;33;2;1;64;0.7;0;0;0;0;0;0;0;0
La Liga;Osasuna;Iker Benito;https://fbref.com/en/players/50cbc806/Iker-Benito;;FW,MF;22;2;0;37;0.4;0;0;0;0;0;0;0;0
La Liga;Osasuna;Javi Martínez;https://fbref.com/en/players/3672b352/Javi-Martinez;;MF;25;1;0;6;0.1;0;0;0;0;0;0;0;0
La Liga;Osasuna;Iñigo Arguibide;https://fbref.com/en/players/d80d7f17/Inigo-Arguibide;;FW;20;0;0;;;;;;;;;;
La Liga;Osasuna;Jon Fuentes;https://fbref.com/en/players/4eda6719/Jon-Fuentes;;MF;22;0;0;;;;;;;;;;
La Liga;Osasuna;Carlos Lumbreras;https://fbref.com/en/players/ad57d16b/Carlos-Lumbreras;;FW;20;0;0;;;;;;;;;;
La Liga;Osasuna;Sixtus Ogbuehi;https://fbref.com/en/players/3d034807/Sixtus-Ogbuehi;;FW;22;0;0;;;;;;;;;;
La Liga;Osasuna;Asier Osambela;https://fbref.com/en/players/e87c44a9/Asier-Osambela;;MF;21;0;0;;;;;;;;;;
La Liga;Osasuna;Ismael Sierra;https://fbref.com/en/players/04ac0afe/Ismael-Sierra;;DF;22;0;0;;;;;;;;;;
La Liga;Osasuna;Dimitrios Stamatakis;https://fbref.com/en/players/21eb5ec9/Dimitrios-Stamatakis;;GK;22;0;0;;;;;;;;;;
La Liga;Osasuna;Pablo Valencia;https://fbref.com/en/players/96f2f88f/Pablo-Valencia;;GK;24;0;0;;;;;;;;;;
La Liga;Mallorca;Antonio Raillo;https://fbref.com/en/players/b857bd29/Antonio-Raillo;;DF;33;32;32;2,847;31.6;2;0;2;2;0;0;6;1
La Liga;Mallorca;Sergi Darder;https://fbref.com/en/players/070a3904/Sergi-Darder;;MF,FW;31;34;30;2,397;26.6;1;5;6;1;0;0;4;0
La Liga;Mallorca;Johan Mojica;https://fbref.com/en/players/608f2092/Johan-Mojica;;DF;32;32;28;2,549;28.3;1;2;3;1;0;0;5;0
La Liga;Mallorca;Dominik Greif;https://fbref.com/en/players/30061f53/Dominik-Greif;;GK;28;28;28;2,52;28.0;0;0;0;0;0;0;1;0
La Liga;Mallorca;Martin Valjent;https://fbref.com/en/players/f2c6ac01/Martin-Valjent;;DF;29;28;28;2,493;27.7;2;0;2;2;0;0;4;0
La Liga;Mallorca;Samu Costa;https://fbref.com/en/players/76c2a023/Samu-Costa;;MF;24;28;27;2,301;25.6;0;2;2;0;0;0;8;1
La Liga;Mallorca;Pablo Maffeo;https://fbref.com/en/players/5db04597/Pablo-Maffeo;;DF;27;27;26;2,206;24.5;0;1;1;0;0;0;5;0
La Liga;Mallorca;Dani Rodríguez;https://fbref.com/en/players/70f8e0bd/Dani-Rodriguez;;MF,FW;36;33;24;1,966;21.8;4;7;11;4;0;0;5;0
La Liga;Mallorca;Vedat Muriqi;https://fbref.com/en/players/0cadc46d/Vedat-Muriqi;;FW;31;25;20;1,761;19.6;7;2;9;5;2;3;1;2
La Liga;Mallorca;Cyle Larin;https://fbref.com/en/players/e7af9060/Cyle-Larin;;FW;30;28;20;1,623;18.0;6;2;8;5;1;1;4;0
La Liga;Mallorca;Omar Mascarell;https://fbref.com/en/players/11fd2b75/Omar-Mascarell;;MF;32;28;18;1,716;19.1;0;0;0;0;0;0;4;1
La Liga;Mallorca;Copete;https://fbref.com/en/players/0f26ffd7/Copete;;DF;25;24;15;1,438;16.0;0;0;0;0;0;0;6;0
La Liga;Mallorca;Manu Morlanes;https://fbref.com/en/players/a0255c67/Manu-Morlanes;;MF;26;21;15;1,3;14.4;0;0;0;0;0;0;6;0
La Liga;Mallorca;Roberto Navarro;https://fbref.com/en/players/c997b942/Roberto-Navarro;;MF,FW;23;23;15;1,278;14.2;1;0;1;1;0;0;3;0
La Liga;Mallorca;Takuma Asano;https://fbref.com/en/players/13ddc856/Takuma-Asano;;FW,MF;30;20;12;989;11.0;2;0;2;2;0;0;0;0
La Liga;Mallorca;Antonio Sánchez;https://fbref.com/en/players/a254bbe0/Antonio-Sanchez;;MF,DF;28;29;10;1,221;13.6;0;0;0;0;0;0;2;0
La Liga;Mallorca;Leo Román;https://fbref.com/en/players/924ff27e/Leo-Roman;;GK;24;6;6;540;6.0;0;0;0;0;0;0;0;0
La Liga;Mallorca;Mateu Morey;https://fbref.com/en/players/5fd5e542/Mateu-Morey;;DF;25;12;5;491;5.5;0;0;0;0;0;0;1;0
La Liga;Mallorca;Toni Lato;https://fbref.com/en/players/8e088e04/Toni-Lato;;DF;27;11;5;461;5.1;0;0;0;0;0;0;0;1
La Liga;Mallorca;Abdón Prats;https://fbref.com/en/players/d1b060e2/Abdon-Prats;;FW,MF;32;24;3;456;5.1;2;0;2;1;1;1;4;0
La Liga;Mallorca;Marc Domenech;https://fbref.com/en/players/54880c9b/Marc-Domenech;;FW,MF;19;7;2;204;2.3;0;0;0;0;0;0;0;0
La Liga;Mallorca;Valery Fernández;https://fbref.com/en/players/4acd733a/Valery-Fernandez;;MF,FW;25;17;1;297;3.3;2;0;2;2;0;0;1;0
